Price,dxy
Ticker,DX-Y.NYB
date,
2013-10-01,80.0999984741211
2013-10-02,79.87999725341797
2013-10-03,79.7699966430664
2013-10-04,80.12000274658203
2013-10-07,79.94000244140625
2013-10-08,80.05999755859375
2013-10-09,80.37000274658203
2013-10-10,80.41999816894531
2013-10-11,80.36000061035156
2013-10-14,80.26000213623047
2013-10-15,80.4800033569336
2013-10-16,80.5
2013-10-17,79.6500015258789
2013-10-18,79.63999938964844
2013-10-21,79.68000030517578
2013-10-22,79.23999786376953
2013-10-23,79.26000213623047
2013-10-24,79.19000244140625
2013-10-25,79.18000030517578
2013-10-28,79.25
2013-10-29,79.62999725341797
2013-10-30,79.75
2013-10-31,80.19999694824219
2013-11-01,80.7300033569336
2013-11-04,80.55000305175781
2013-11-05,80.70999908447266
2013-11-06,80.4800033569336
2013-11-07,80.81999969482422
2013-11-08,81.20999908447266
2013-11-11,81.08999633789062
2013-11-12,81.19000244140625
2013-11-13,80.93000030517578
2013-11-14,80.9800033569336
2013-11-15,80.83999633789062
2013-11-18,80.83000183105469
2013-11-19,80.69999694824219
2013-11-20,81.11000061035156
2013-11-21,81.05000305175781
2013-11-22,80.70999908447266
2013-11-25,80.91999816894531
2013-11-26,80.61000061035156
2013-11-27,80.73999786376953
2013-11-29,80.68000030517578
2013-12-02,80.91000366210938
2013-12-03,80.62000274658203
2013-12-04,80.62999725341797
2013-12-05,80.2699966430664
2013-12-06,80.2699966430664
2013-12-09,80.12999725341797
2013-12-10,79.97000122070312
2013-12-11,79.88999938964844
2013-12-12,80.19999694824219
2013-12-13,80.20999908447266
2013-12-16,80.06999969482422
2013-12-17,80.05999755859375
2013-12-18,80.11000061035156
2013-12-19,80.62999725341797
2013-12-20,80.58000183105469
2013-12-23,80.44999694824219
2013-12-24,80.52999877929688
2013-12-26,80.4800033569336
2013-12-27,80.38999938964844
2013-12-30,80.0
2013-12-31,80.04000091552734
2014-01-02,80.62999725341797
2014-01-03,80.79000091552734
2014-01-06,80.6500015258789
2014-01-07,80.83000183105469
2014-01-08,81.04000091552734
2014-01-09,81.01000213623047
2014-01-10,80.66000366210938
2014-01-13,80.51000213623047
2014-01-14,80.61000061035156
2014-01-15,81.0
2014-01-16,80.9000015258789
2014-01-17,81.26000213623047
2014-01-21,81.0999984741211
2014-01-22,81.16999816894531
2014-01-23,80.44000244140625
2014-01-24,80.45999908447266
2014-01-27,80.5
2014-01-28,80.56999969482422
2014-01-29,80.51000213623047
2014-01-30,81.08999633789062
2014-01-31,81.2699966430664
2014-02-03,81.01000213623047
2014-02-04,81.12000274658203
2014-02-05,81.02999877929688
2014-02-06,80.88999938964844
2014-02-07,80.69000244140625
2014-02-10,80.66999816894531
2014-02-11,80.62999725341797
2014-02-12,80.68000030517578
2014-02-13,80.29000091552734
2014-02-14,80.12999725341797
2014-02-18,80.01000213623047
2014-02-19,80.16999816894531
2014-02-20,80.29000091552734
2014-02-21,80.23999786376953
2014-02-24,80.20999908447266
2014-02-25,80.1500015258789
2014-02-26,80.41000366210938
2014-02-27,80.29000091552734
2014-02-28,79.77999877929688
2014-03-03,80.06999969482422
2014-03-04,80.16000366210938
2014-03-05,80.11000061035156
2014-03-06,79.68000030517578
2014-03-07,79.72000122070312
2014-03-10,79.75
2014-03-11,79.7699966430664
2014-03-12,79.61000061035156
2014-03-13,79.62000274658203
2014-03-14,79.44000244140625
2014-03-17,79.38999938964844
2014-03-18,79.41000366210938
2014-03-19,79.98999786376953
2014-03-20,80.20999908447266
2014-03-21,80.11000061035156
2014-03-24,79.93000030517578
2014-03-25,79.94000244140625
2014-03-26,79.9800033569336
2014-03-27,80.11000061035156
2014-03-28,80.18000030517578
2014-03-31,80.0999984741211
2014-04-01,80.08000183105469
2014-04-02,80.22000122070312
2014-04-03,80.47000122070312
2014-04-04,80.41999816894531
2014-04-07,80.22000122070312
2014-04-08,79.75
2014-04-09,79.4800033569336
2014-04-10,79.37999725341797
2014-04-11,79.44999694824219
2014-04-14,79.7300033569336
2014-04-15,79.80000305175781
2014-04-16,79.81999969482422
2014-04-17,79.83000183105469
2014-04-21,79.94999694824219
2014-04-22,79.91000366210938
2014-04-23,79.86000061035156
2014-04-24,79.80000305175781
2014-04-25,79.7699966430664
2014-04-28,79.68000030517578
2014-04-29,79.80999755859375
2014-04-30,79.48999786376953
2014-05-01,79.52999877929688
2014-05-02,79.5199966430664
2014-05-05,79.48999786376953
2014-05-06,79.13999938964844
2014-05-07,79.22000122070312
2014-05-08,79.43000030517578
2014-05-09,79.9000015258789
2014-05-12,79.9000015258789
2014-05-13,80.13999938964844
2014-05-14,80.06999969482422
2014-05-15,80.0
2014-05-16,80.04000091552734
2014-05-19,79.98999786376953
2014-05-20,80.04000091552734
2014-05-21,80.0999984741211
2014-05-22,80.25
2014-05-23,80.38999938964844
2014-05-27,80.3499984741211
2014-05-28,80.56999969482422
2014-05-29,80.48999786376953
2014-05-30,80.37000274658203
2014-06-02,80.63999938964844
2014-06-03,80.55000305175781
2014-06-04,80.66999816894531
2014-06-05,80.37000274658203
2014-06-06,80.41000366210938
2014-06-09,80.6500015258789
2014-06-10,80.81999969482422
2014-06-11,80.79000091552734
2014-06-12,80.58000183105469
2014-06-13,80.58000183105469
2014-06-16,80.47000122070312
2014-06-17,80.62999725341797
2014-06-18,80.58000183105469
2014-06-19,80.31999969482422
2014-06-20,80.37000274658203
2014-06-23,80.26000213623047
2014-06-24,80.33000183105469
2014-06-25,80.22000122070312
2014-06-26,80.2300033569336
2014-06-27,80.04000091552734
2014-06-30,79.77999877929688
2014-07-01,79.81999969482422
2014-07-02,79.95999908447266
2014-07-03,80.20999908447266
2014-07-07,80.22000122070312
2014-07-08,80.18000030517578
2014-07-09,79.98999786376953
2014-07-10,80.12999725341797
2014-07-11,80.19000244140625
2014-07-14,80.19000244140625
2014-07-15,80.38999938964844
2014-07-16,80.55999755859375
2014-07-17,80.5199966430664
2014-07-18,80.5199966430664
2014-07-21,80.55999755859375
2014-07-22,80.77999877929688
2014-07-23,80.80999755859375
2014-07-24,80.87000274658203
2014-07-25,81.02999877929688
2014-07-28,81.02999877929688
2014-07-29,81.20999908447266
2014-07-30,81.41999816894531
2014-07-31,81.45999908447266
2014-08-01,81.30000305175781
2014-08-04,81.33000183105469
2014-08-05,81.5199966430664
2014-08-06,81.44000244140625
2014-08-07,81.5199966430664
2014-08-08,81.38999938964844
2014-08-11,81.47000122070312
2014-08-12,81.5
2014-08-13,81.5999984741211
2014-08-14,81.58999633789062
2014-08-15,81.41999816894531
2014-08-18,81.58000183105469
2014-08-19,81.87999725341797
2014-08-20,82.25
2014-08-21,82.1500015258789
2014-08-22,82.33999633789062
2014-08-25,82.55000305175781
2014-08-26,82.6500015258789
2014-08-27,82.43000030517578
2014-08-28,82.4800033569336
2014-08-29,82.75
2014-09-02,82.98999786376953
2014-09-03,82.87000274658203
2014-09-04,83.81999969482422
2014-09-05,83.76000213623047
2014-09-08,84.2300033569336
2014-09-09,84.27999877929688
2014-09-10,84.25
2014-09-11,84.30000305175781
2014-09-12,84.23999786376953
2014-09-15,84.26000213623047
2014-09-16,84.06999969482422
2014-09-17,84.69999694824219
2014-09-18,84.31999969482422
2014-09-19,84.80000305175781
2014-09-22,84.66999816894531
2014-09-23,84.66000366210938
2014-09-24,85.05000305175781
2014-09-25,85.19999694824219
2014-09-26,85.63999938964844
2014-09-29,85.58999633789062
2014-09-30,85.94000244140625
2014-10-01,85.97000122070312
2014-10-02,85.5999984741211
2014-10-03,86.69000244140625
2014-10-06,85.70999908447266
2014-10-07,85.66999816894531
2014-10-08,85.30000305175781
2014-10-09,85.5199966430664
2014-10-10,85.91000366210938
2014-10-13,85.43000030517578
2014-10-14,85.81999969482422
2014-10-15,85.1500015258789
2014-10-16,85.0
2014-10-17,85.19000244140625
2014-10-20,84.94999694824219
2014-10-21,85.30999755859375
2014-10-22,85.73999786376953
2014-10-23,85.83999633789062
2014-10-24,85.7300033569336
2014-10-27,85.5
2014-10-28,85.41000366210938
2014-10-29,85.94999694824219
2014-10-30,86.1500015258789
2014-10-31,86.87999725341797
2014-11-03,87.30999755859375
2014-11-04,86.9800033569336
2014-11-05,87.44000244140625
2014-11-06,88.01000213623047
2014-11-07,87.63999938964844
2014-11-10,87.80999755859375
2014-11-11,87.52999877929688
2014-11-12,87.81999969482422
2014-11-13,87.66999816894531
2014-11-14,87.52999877929688
2014-11-17,87.93000030517578
2014-11-18,87.58000183105469
2014-11-19,87.6500015258789
2014-11-20,87.58999633789062
2014-11-21,88.30999755859375
2014-11-24,88.1500015258789
2014-11-25,87.91999816894531
2014-11-26,87.61000061035156
2014-11-28,88.36000061035156
2014-12-01,87.94999694824219
2014-12-02,88.6500015258789
2014-12-03,88.95999908447266
2014-12-04,88.69999694824219
2014-12-05,89.33000183105469
2014-12-08,89.04000091552734
2014-12-09,88.69000244140625
2014-12-10,88.2699966430664
2014-12-11,88.66000366210938
2014-12-12,88.36000061035156
2014-12-15,88.45999908447266
2014-12-16,88.12999725341797
2014-12-17,89.12999725341797
2014-12-18,89.23999786376953
2014-12-19,89.5999984741211
2014-12-22,89.7699966430664
2014-12-23,90.05999755859375
2014-12-24,89.97000122070312
2014-12-26,90.02999877929688
2014-12-29,90.19000244140625
2014-12-30,89.98999786376953
2014-12-31,90.2699966430664
2015-01-02,91.08000183105469
2015-01-05,91.37999725341797
2015-01-06,91.5
2015-01-07,91.88999938964844
2015-01-08,92.37000274658203
2015-01-09,91.94000244140625
2015-01-12,91.9800033569336
2015-01-13,92.30999755859375
2015-01-14,92.16000366210938
2015-01-15,92.3499984741211
2015-01-16,92.5199966430664
2015-01-20,93.05000305175781
2015-01-21,92.9000015258789
2015-01-22,94.23999786376953
2015-01-23,95.0
2015-01-26,94.80000305175781
2015-01-27,94.0199966430664
2015-01-28,94.47000122070312
2015-01-29,94.77999877929688
2015-01-30,94.80000305175781
2015-02-02,94.5
2015-02-03,93.5999984741211
2015-02-04,93.98999786376953
2015-02-05,94.69999694824219
2015-02-06,94.69999694824219
2015-02-09,94.44999694824219
2015-02-10,94.76000213623047
2015-02-11,94.98999786376953
2015-02-12,94.08999633789062
2015-02-13,94.19999694824219
2015-02-17,94.05999755859375
2015-02-18,94.19999694824219
2015-02-19,94.4000015258789
2015-02-20,94.25
2015-02-23,94.56999969482422
2015-02-24,94.48999786376953
2015-02-25,94.20999908447266
2015-02-26,95.29000091552734
2015-02-27,95.25
2015-03-02,95.45999908447266
2015-03-03,95.37999725341797
2015-03-04,95.97000122070312
2015-03-05,96.37999725341797
2015-03-06,97.62000274658203
2015-03-09,97.58999633789062
2015-03-10,98.62000274658203
2015-03-11,99.80000305175781
2015-03-12,99.1500015258789
2015-03-13,100.33000183105469
2015-03-16,99.5999984741211
2015-03-17,99.58999633789062
2015-03-18,98.55000305175781
2015-03-19,99.0999984741211
2015-03-20,97.91000366210938
2015-03-23,97.02999877929688
2015-03-24,97.19000244140625
2015-03-25,96.9800033569336
2015-03-26,97.44000244140625
2015-03-27,97.29000091552734
2015-03-30,97.9800033569336
2015-03-31,98.36000061035156
2015-04-01,98.19000244140625
2015-04-02,97.44000244140625
2015-04-06,97.11000061035156
2015-04-07,97.83000183105469
2015-04-08,98.06999969482422
2015-04-09,99.16000366210938
2015-04-10,99.38999938964844
2015-04-13,99.48999786376953
2015-04-14,98.76000213623047
2015-04-15,98.33000183105469
2015-04-16,97.41999816894531
2015-04-17,97.5199966430664
2015-04-20,97.94000244140625
2015-04-21,97.9800033569336
2015-04-22,98.0199966430664
2015-04-23,97.27999877929688
2015-04-24,96.91999816894531
2015-04-27,96.7699966430664
2015-04-28,96.08999633789062
2015-04-29,95.12000274658203
2015-04-30,94.5999984741211
2015-05-01,95.30000305175781
2015-05-04,95.4800033569336
2015-05-05,95.12999725341797
2015-05-06,94.12999725341797
2015-05-07,94.62000274658203
2015-05-08,94.79000091552734
2015-05-11,95.01000213623047
2015-05-12,94.52999877929688
2015-05-13,93.62000274658203
2015-05-14,93.36000061035156
2015-05-15,93.13999938964844
2015-05-18,94.19000244140625
2015-05-19,95.2699966430664
2015-05-20,95.44999694824219
2015-05-21,95.26000213623047
2015-05-22,96.01000213623047
2015-05-26,97.30000305175781
2015-05-27,97.37000274658203
2015-05-28,96.97000122070312
2015-05-29,96.91000366210938
2015-06-01,97.38999938964844
2015-06-02,95.83999633789062
2015-06-03,95.47000122070312
2015-06-04,95.45999908447266
2015-06-05,96.30999755859375
2015-06-08,95.30000305175781
2015-06-09,95.16999816894531
2015-06-10,94.6500015258789
2015-06-11,94.9800033569336
2015-06-12,94.97000122070312
2015-06-15,94.80999755859375
2015-06-16,95.0
2015-06-17,94.30000305175781
2015-06-18,94.04000091552734
2015-06-19,94.08999633789062
2015-06-22,94.33000183105469
2015-06-23,95.43000030517578
2015-06-24,95.26000213623047
2015-06-25,95.19000244140625
2015-06-26,95.47000122070312
2015-06-29,94.79000091552734
2015-06-30,95.48999786376953
2015-07-01,96.30999755859375
2015-07-02,96.11000061035156
2015-07-06,96.30000305175781
2015-07-07,96.87000274658203
2015-07-08,96.29000091552734
2015-07-09,96.61000061035156
2015-07-10,96.02999877929688
2015-07-13,96.86000061035156
2015-07-14,96.63999938964844
2015-07-15,97.12999725341797
2015-07-16,97.66000366210938
2015-07-17,97.86000061035156
2015-07-20,98.02999877929688
2015-07-21,97.33000183105469
2015-07-22,97.5999984741211
2015-07-23,97.12000274658203
2015-07-24,97.23999786376953
2015-07-27,96.5
2015-07-28,96.7699966430664
2015-07-29,96.9800033569336
2015-07-30,97.55999755859375
2015-07-31,97.37000274658203
2015-08-03,97.48999786376953
2015-08-04,97.93000030517578
2015-08-05,97.95999908447266
2015-08-06,97.83000183105469
2015-08-07,97.55999755859375
2015-08-10,97.16000366210938
2015-08-11,97.29000091552734
2015-08-12,96.26000213623047
2015-08-13,96.44999694824219
2015-08-14,96.56999969482422
2015-08-17,96.81999969482422
2015-08-18,96.97000122070312
2015-08-19,96.45999908447266
2015-08-20,95.75
2015-08-21,94.83000183105469
2015-08-24,93.30999755859375
2015-08-25,94.52999877929688
2015-08-26,95.0999984741211
2015-08-27,95.61000061035156
2015-08-28,96.11000061035156
2015-08-31,95.94999694824219
2015-09-01,95.44999694824219
2015-09-02,95.83000183105469
2015-09-03,96.41000366210938
2015-09-04,96.2300033569336
2015-09-08,95.87999725341797
2015-09-09,96.01000213623047
2015-09-10,95.45999908447266
2015-09-11,95.19000244140625
2015-09-14,95.25
2015-09-15,95.61000061035156
2015-09-16,95.41999816894531
2015-09-17,94.55000305175781
2015-09-18,94.86000061035156
2015-09-21,95.88999938964844
2015-09-22,96.27999877929688
2015-09-23,96.06999969482422
2015-09-24,95.98999786376953
2015-09-25,96.2699966430664
2015-09-28,96.02999877929688
2015-09-29,95.88999938964844
2015-09-30,96.3499984741211
2015-10-01,96.19000244140625
2015-10-02,95.83000183105469
2015-10-05,96.11000061035156
2015-10-06,95.45999908447266
2015-10-07,95.5
2015-10-08,95.31999969482422
2015-10-09,94.80999755859375
2015-10-12,94.83999633789062
2015-10-13,94.76000213623047
2015-10-14,93.93000030517578
2015-10-15,94.37000274658203
2015-10-16,94.54000091552734
2015-10-19,94.95999908447266
2015-10-20,94.8499984741211
2015-10-21,95.05000305175781
2015-10-22,96.33999633789062
2015-10-23,97.06999969482422
2015-10-26,96.86000061035156
2015-10-27,96.91000366210938
2015-10-28,97.77999877929688
2015-10-29,97.27999877929688
2015-10-30,96.94999694824219
2015-11-02,96.93000030517578
2015-11-03,97.16000366210938
2015-11-04,97.94999694824219
2015-11-05,97.94000244140625
2015-11-06,99.16000366210938
2015-11-09,98.9800033569336
2015-11-10,99.29000091552734
2015-11-11,99.01000213623047
2015-11-12,98.6500015258789
2015-11-13,98.98999786376953
2015-11-16,99.44000244140625
2015-11-17,99.62999725341797
2015-11-18,99.6500015258789
2015-11-19,98.98999786376953
2015-11-20,99.56999969482422
2015-11-23,99.80000305175781
2015-11-24,99.52999877929688
2015-11-25,99.80000305175781
2015-11-27,100.0199966430664
2015-11-30,100.16999816894531
2015-12-01,99.80000305175781
2015-12-02,99.98999786376953
2015-12-03,97.62000274658203
2015-12-04,98.3499984741211
2015-12-07,98.66000366210938
2015-12-08,98.47000122070312
2015-12-09,97.3499984741211
2015-12-10,97.94000244140625
2015-12-11,97.56999969482422
2015-12-14,97.5999984741211
2015-12-15,98.22000122070312
2015-12-16,97.87000274658203
2015-12-17,99.2699966430664
2015-12-18,98.69999694824219
2015-12-21,98.45999908447266
2015-12-22,98.23999786376953
2015-12-23,98.33999633789062
2015-12-24,97.9800033569336
2015-12-28,97.91999816894531
2015-12-29,98.0999984741211
2015-12-30,98.2699966430664
2015-12-31,98.62999725341797
2016-01-04,98.87000274658203
2016-01-05,99.4000015258789
2016-01-06,99.18000030517578
2016-01-07,98.22000122070312
2016-01-08,98.54000091552734
2016-01-11,98.7300033569336
2016-01-12,98.97000122070312
2016-01-13,98.93000030517578
2016-01-14,99.08999633789062
2016-01-15,98.95999908447266
2016-01-18,99.12000274658203
2016-01-19,98.98999786376953
2016-01-20,99.08999633789062
2016-01-21,99.05999755859375
2016-01-22,99.56999969482422
2016-01-25,99.36000061035156
2016-01-26,99.36000061035156
2016-01-27,98.9000015258789
2016-01-28,98.51000213623047
2016-01-29,99.61000061035156
2016-02-01,99.0
2016-02-02,98.87000274658203
2016-02-03,97.29000091552734
2016-02-04,96.47000122070312
2016-02-05,97.02999877929688
2016-02-08,96.56999969482422
2016-02-09,96.06999969482422
2016-02-10,95.88999938964844
2016-02-11,95.55999755859375
2016-02-12,95.9800033569336
2016-02-16,96.87000274658203
2016-02-17,96.79000091552734
2016-02-18,96.94999694824219
2016-02-19,96.5999984741211
2016-02-22,97.37999725341797
2016-02-23,97.4800033569336
2016-02-24,97.45999908447266
2016-02-25,97.29000091552734
2016-02-26,98.1500015258789
2016-02-29,98.20999908447266
2016-03-01,98.3499984741211
2016-03-02,98.20999908447266
2016-03-03,97.56999969482422
2016-03-04,97.33999633789062
2016-03-07,97.06999969482422
2016-03-08,97.20999908447266
2016-03-09,97.16999816894531
2016-03-10,96.06999969482422
2016-03-11,96.16999816894531
2016-03-14,96.62000274658203
2016-03-15,96.62999725341797
2016-03-16,95.88999938964844
2016-03-17,94.76000213623047
2016-03-18,94.98999786376953
2016-03-21,95.29000091552734
2016-03-22,95.6500015258789
2016-03-23,96.05000305175781
2016-03-24,96.13999938964844
2016-03-28,95.94000244140625
2016-03-29,95.16000366210938
2016-03-30,94.83999633789062
2016-03-31,94.58999633789062
2016-04-01,94.62000274658203
2016-04-04,94.51000213623047
2016-04-05,94.62999725341797
2016-04-06,94.43000030517578
2016-04-07,94.4800033569336
2016-04-08,94.23999786376953
2016-04-11,93.94999694824219
2016-04-12,93.95999908447266
2016-04-13,94.73999786376953
2016-04-14,94.9000015258789
2016-04-15,94.69999694824219
2016-04-18,94.48999786376953
2016-04-19,93.9800033569336
2016-04-20,94.48999786376953
2016-04-21,94.5999984741211
2016-04-22,95.12000274658203
2016-04-25,94.83999633789062
2016-04-26,94.56999969482422
2016-04-27,94.38999938964844
2016-04-28,93.76000213623047
2016-04-29,93.08000183105469
2016-05-02,92.62999725341797
2016-05-03,92.94000244140625
2016-05-04,93.18000030517578
2016-05-05,93.77999877929688
2016-05-06,93.88999938964844
2016-05-09,94.1500015258789
2016-05-10,94.29000091552734
2016-05-11,93.81999969482422
2016-05-12,94.13999938964844
2016-05-13,94.61000061035156
2016-05-16,94.56999969482422
2016-05-17,94.55000305175781
2016-05-18,95.08000183105469
2016-05-19,95.29000091552734
2016-05-20,95.30999755859375
2016-05-23,95.2300033569336
2016-05-24,95.56999969482422
2016-05-25,95.3499984741211
2016-05-26,95.16999816894531
2016-05-27,95.5199966430664
2016-05-31,95.88999938964844
2016-06-01,95.45999908447266
2016-06-02,95.55999755859375
2016-06-03,94.02999877929688
2016-06-06,93.9000015258789
2016-06-07,93.83000183105469
2016-06-08,93.58999633789062
2016-06-09,94.0999984741211
2016-06-10,94.5999984741211
2016-06-13,94.37000274658203
2016-06-14,94.93000030517578
2016-06-15,94.61000061035156
2016-06-16,94.56999969482422
2016-06-17,94.20999908447266
2016-06-20,93.61000061035156
2016-06-21,94.0199966430664
2016-06-22,93.72000122070312
2016-06-23,93.52999877929688
2016-06-24,95.44999694824219
2016-06-27,96.54000091552734
2016-06-28,96.25
2016-06-29,95.7699966430664
2016-06-30,96.13999938964844
2016-07-01,95.6500015258789
2016-07-05,96.16999816894531
2016-07-06,96.05999755859375
2016-07-07,96.33000183105469
2016-07-08,96.30000305175781
2016-07-11,96.56999969482422
2016-07-12,96.44000244140625
2016-07-13,96.22000122070312
2016-07-14,96.08000183105469
2016-07-15,96.58000183105469
2016-07-18,96.55999755859375
2016-07-19,97.05000305175781
2016-07-20,97.19999694824219
2016-07-21,97.0
2016-07-22,97.47000122070312
2016-07-25,97.29000091552734
2016-07-26,97.16000366210938
2016-07-27,97.05000305175781
2016-07-28,96.73999786376953
2016-07-29,95.52999877929688
2016-08-01,95.70999908447266
2016-08-02,95.05999755859375
2016-08-03,95.55999755859375
2016-08-04,95.76000213623047
2016-08-05,96.19000244140625
2016-08-08,96.4000015258789
2016-08-09,96.18000030517578
2016-08-10,95.6500015258789
2016-08-11,95.86000061035156
2016-08-12,95.72000122070312
2016-08-15,95.62999725341797
2016-08-16,94.79000091552734
2016-08-17,94.72000122070312
2016-08-18,94.16000366210938
2016-08-19,94.51000213623047
2016-08-22,94.5199966430664
2016-08-23,94.54000091552734
2016-08-24,94.79000091552734
2016-08-25,94.7699966430664
2016-08-26,95.56999969482422
2016-08-29,95.58000183105469
2016-08-30,96.05000305175781
2016-08-31,96.0199966430664
2016-09-01,95.6500015258789
2016-09-02,95.87999725341797
2016-09-06,94.81999969482422
2016-09-07,94.95999908447266
2016-09-08,95.02999877929688
2016-09-09,95.33999633789062
2016-09-12,95.0999984741211
2016-09-13,95.62999725341797
2016-09-14,95.33000183105469
2016-09-15,95.29000091552734
2016-09-16,96.11000061035156
2016-09-19,95.83999633789062
2016-09-20,96.0199966430664
2016-09-21,95.66000366210938
2016-09-22,95.44999694824219
2016-09-23,95.4800033569336
2016-09-26,95.30999755859375
2016-09-27,95.44000244140625
2016-09-28,95.43000030517578
2016-09-29,95.54000091552734
2016-09-30,95.45999908447266
2016-10-03,95.75
2016-10-04,96.12000274658203
2016-10-05,96.12999725341797
2016-10-06,96.66000366210938
2016-10-07,96.5199966430664
2016-10-11,97.69999694824219
2016-10-12,97.97000122070312
2016-10-13,97.5199966430664
2016-10-14,98.0199966430664
2016-10-17,97.88999938964844
2016-10-18,97.9000015258789
2016-10-19,97.87000274658203
2016-10-20,98.31999969482422
2016-10-21,98.69999694824219
2016-10-24,98.66999816894531
2016-10-25,98.72000122070312
2016-10-26,98.62999725341797
2016-10-27,98.88999938964844
2016-10-28,98.3499984741211
2016-10-31,98.44999694824219
2016-11-01,97.69999694824219
2016-11-02,97.4000015258789
2016-11-03,97.16000366210938
2016-11-04,97.06999969482422
2016-11-07,97.77999877929688
2016-11-08,97.86000061035156
2016-11-09,98.5
2016-11-10,98.79000091552734
2016-11-14,100.11000061035156
2016-11-15,100.19000244140625
2016-11-16,100.41000366210938
2016-11-17,100.88999938964844
2016-11-18,101.20999908447266
2016-11-21,101.05000305175781
2016-11-22,101.04000091552734
2016-11-23,101.69999694824219
2016-11-25,101.48999786376953
2016-11-28,101.33000183105469
2016-11-29,100.93000030517578
2016-11-30,101.5
2016-12-01,101.04000091552734
2016-12-02,100.7699966430664
2016-12-05,100.13999938964844
2016-12-06,100.48999786376953
2016-12-07,100.2300033569336
2016-12-08,101.06999969482422
2016-12-09,101.56999969482422
2016-12-12,100.95999908447266
2016-12-13,101.02999877929688
2016-12-14,102.0
2016-12-15,103.12999725341797
2016-12-16,102.94999694824219
2016-12-19,103.13999938964844
2016-12-20,103.29000091552734
2016-12-21,103.0199966430664
2016-12-22,103.08999633789062
2016-12-23,103.01000213623047
2016-12-27,103.0199966430664
2016-12-28,103.26000213623047
2016-12-29,102.68000030517578
2016-12-30,102.38999938964844
2017-01-03,103.20999908447266
2017-01-04,102.69999694824219
2017-01-05,101.5199966430664
2017-01-06,102.22000122070312
2017-01-09,101.93000030517578
2017-01-10,102.01000213623047
2017-01-11,101.77999877929688
2017-01-12,101.3499984741211
2017-01-13,101.18000030517578
2017-01-17,100.33000183105469
2017-01-18,100.93000030517578
2017-01-19,101.1500015258789
2017-01-20,100.73999786376953
2017-01-23,100.16000366210938
2017-01-24,100.3499984741211
2017-01-25,100.02999877929688
2017-01-26,100.37999725341797
2017-01-27,100.52999877929688
2017-01-30,100.43000030517578
2017-01-31,99.51000213623047
2017-02-01,99.63999938964844
2017-02-02,99.8499984741211
2017-02-03,99.87000274658203
2017-02-06,99.91000366210938
2017-02-07,100.26000213623047
2017-02-08,100.27999877929688
2017-02-09,100.6500015258789
2017-02-10,100.80000305175781
2017-02-13,100.95999908447266
2017-02-14,101.25
2017-02-15,101.18000030517578
2017-02-16,100.44000244140625
2017-02-17,100.94999694824219
2017-02-21,101.37000274658203
2017-02-22,101.33000183105469
2017-02-23,101.05000305175781
2017-02-24,101.08999633789062
2017-02-27,101.12999725341797
2017-02-28,101.12000274658203
2017-03-01,101.77999877929688
2017-03-02,102.19999694824219
2017-03-03,101.54000091552734
2017-03-06,101.63999938964844
2017-03-07,101.80999755859375
2017-03-08,102.06999969482422
2017-03-09,101.8499984741211
2017-03-10,101.25
2017-03-13,101.37999725341797
2017-03-14,101.69999694824219
2017-03-15,100.73999786376953
2017-03-16,100.2699966430664
2017-03-17,100.30000305175781
2017-03-20,100.41000366210938
2017-03-21,99.80999755859375
2017-03-22,99.68000030517578
2017-03-23,99.76000213623047
2017-03-24,99.62999725341797
2017-03-27,99.16999816894531
2017-03-28,99.70999908447266
2017-03-29,100.0
2017-03-30,100.41000366210938
2017-03-31,100.3499984741211
2017-04-03,100.54000091552734
2017-04-04,100.54000091552734
2017-04-05,100.55999755859375
2017-04-06,100.66999816894531
2017-04-07,101.18000030517578
2017-04-10,101.0199966430664
2017-04-11,100.70999908447266
2017-04-12,100.77999877929688
2017-04-13,100.55999755859375
2017-04-17,100.30000305175781
2017-04-18,99.5
2017-04-19,99.73999786376953
2017-04-20,99.77999877929688
2017-04-21,99.9800033569336
2017-04-24,99.08999633789062
2017-04-25,98.81999969482422
2017-04-26,98.95999908447266
2017-04-27,99.08000183105469
2017-04-28,99.05000305175781
2017-05-01,99.13999938964844
2017-05-02,98.9800033569336
2017-05-03,99.20999908447266
2017-05-04,98.76000213623047
2017-05-05,98.6500015258789
2017-05-08,99.1500015258789
2017-05-09,99.58999633789062
2017-05-10,99.66999816894531
2017-05-11,99.62000274658203
2017-05-12,99.25
2017-05-15,98.91000366210938
2017-05-16,98.11000061035156
2017-05-17,97.41999816894531
2017-05-18,97.87999725341797
2017-05-19,97.1500015258789
2017-05-22,96.9800033569336
2017-05-23,97.3499984741211
2017-05-24,97.23999786376953
2017-05-25,97.25
2017-05-26,97.4000015258789
2017-05-30,97.27999877929688
2017-05-31,96.91999816894531
2017-06-01,97.19999694824219
2017-06-02,96.72000122070312
2017-06-05,96.80000305175781
2017-06-06,96.63999938964844
2017-06-07,96.75
2017-06-08,96.91999816894531
2017-06-09,97.2699966430664
2017-06-12,97.13999938964844
2017-06-13,96.9800033569336
2017-06-14,96.94000244140625
2017-06-15,97.43000030517578
2017-06-16,97.16000366210938
2017-06-19,97.52999877929688
2017-06-20,97.75
2017-06-21,97.55999755859375
2017-06-22,97.54000091552734
2017-06-23,97.30000305175781
2017-06-26,97.43000030517578
2017-06-27,96.47000122070312
2017-06-28,96.05000305175781
